smiles,inchikey,cas,match,vp_mmHg,vp_source,vp_ref,bp_C,bp_source,mp_C,mp_source,logkow,logkow_source
COP(=S)(OC)SCC(=O)N(C)C=O,AIKKULXCBHRFOS-UHFFFAOYSA-N,002540-82-1,exact,2.219349632988192e-06,estimated,,423.3003845214844,estimated,25.5,experimental,1.48,experimental
Cc1nc2c(nc1C)CCC2,AIKNQWWUQFXNAZ-UHFFFAOYSA-N,,,0.027301348105310885,estimated,,236.86898803710938,estimated,55.30192565917969,estimated,2.5081,estimated
CCOC1=C(C)OC(C)C1=O,AILFSZXBRNLVHY-UHFFFAOYSA-N,,,0.06955475532493839,estimated,,233.11581420898438,estimated,41.46722412109375,estimated,1.1074001,estimated
C1CSSSS1,AILGMPPHXLHASV-UHFFFAOYSA-N,,,0.022332682411539562,estimated,,238.96243286132812,estimated,59.54121398925781,estimated,1.7609,estimated
CCCCCCC(C)CC=O,AINZHCCLJXQMHM-UHFFFAOYSA-N,,,0.2897657815398781,estimated,,204.37582397460938,estimated,-19.013427734375,estimated,3.6894,estimated
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,AIONOLUJZLIMTK-UHFFFAOYSA-N,000520-33-2,exact,1.1354202080069906e-11,estimated,,484.1220397949219,estimated,227.5,experimental,2.6,experimental
CCOC(=O)C(O)(c1ccccc1)c1ccccc1,AIPVNQQMYPWQSX-UHFFFAOYSA-N,052182-15-7,exact,1.5092131161239e-06,estimated,,365.9281311035156,estimated,34.0,experimental,2.7038999,estimated
CCC=CCCOC(=O)CC(C)C,AIQLNKITFBJPFO-UHFFFAOYSA-N,035154-45-1,exact,0.10573978036194735,estimated,,224.17098999023438,estimated,-9.9742431640625,estimated,4.0134,estimated
CC/C=C\CCOC(=O)CC(C)C,AIQLNKITFBJPFO-WAYWQWQTSA-N,,,0.10573978036194735,estimated,,224.17098999023438,estimated,-9.9742431640625,estimated,4.0134,estimated
CC1=CCCC(C)(C)C1/C=C\C(C)C=O,AISADLWIINCFJS-FPLPWBNLSA-N,,,0.004930057162948402,estimated,,275.6849670410156,estimated,41.96527099609375,estimated,4.9830003,estimated
CCCCCCCCCCCCCC(=O)OCCC(C)C,AISCBZKHUSXEOC-UHFFFAOYSA-N,062488-24-8,exact,7.385940280693654e-05,estimated,,341.8993225097656,estimated,72.01657104492188,estimated,8.1572,estimated
CCCCCCCCCCCCCCCCCCCCC(C)C,AISQJRLSHDWVGU-UHFFFAOYSA-N,,,5.464683008332475e-05,estimated,,362.2342834472656,estimated,70.06917572021484,estimated,11.5632,estimated
CCCCC/C=C/C(=O)OCC,AISZSTYLOVXFII-CMDGGOBGSA-N,,,0.1556763398716467,estimated,,216.63961791992188,estimated,-10.308013916015625,estimated,3.5958,estimated
CCCCC/C=C\C(=O)OCC,AISZSTYLOVXFII-HJWRWDBZSA-N,,,0.1556763398716467,estimated,,216.63961791992188,estimated,-10.308013916015625,estimated,3.5958,estimated
CCCCCC=CC(=O)OCC,AISZSTYLOVXFII-UHFFFAOYSA-N,007367-82-0,exact,0.1556763398716467,estimated,,216.63961791992188,estimated,-10.308013916015625,estimated,3.5958,estimated
CCCCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,AIULWNKTYPZYAN-SFHVURJKSA-N,,,4.7269773651443565e-11,estimated,,462.8117370605469,estimated,189.64111328125,estimated,4.6813,estimated
CC1=NC(C)SC1C,AIVVNNYXOSPRCW-UHFFFAOYSA-N,,,1.208470161011789,estimated,,175.35458374023438,estimated,20.938812255859375,estimated,3.1605,estimated
C[N+](C)(C)CCOC(N)=O.[Cl-],AIXAANGOTKPUOY-UHFFFAOYSA-N,000051-83-2,exact,3.2921484513856246e-08,estimated,,417.9584045410156,estimated,210.0,experimental,-3.7833,estimated
FC(F)(Cl)C(F)(Cl)Cl,AJDIZQLSFPQPEY-UHFFFAOYSA-N,000076-13-1,exact,363.0,experimental,"BOUBLIK,T ET AL.:1984",47.7,experimental,-36.22,experimental,3.16,experimental
O=C(Nc1ccc2c(c1)C(O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)c1c(F)c(F)c(F)c(F)c1F,AJIMMVOZOJXJKD-UHFFFAOYSA-N,,,1.4614435340113336e-19,estimated,,691.1650390625,estimated,301.8955078125,estimated,4.5255995,estimated
CC(=O)c1ccccn1,AJKVQEKCUACUMD-UHFFFAOYSA-N,001122-62-9,exact,0.5366202563606672,estimated,,192.0,experimental,23.032745361328125,estimated,0.85,experimental
CC1CCCS1,AJPGNQYBSTXCJE-UHFFFAOYSA-N,001795-09-1,exact,8.35307310398602,estimated,,134.0,experimental,-100.7,experimental,2.2065,estimated
O=P([O-])(O)O.[Na+],AJPJDKMHJJGVTQ-UHFFFAOYSA-M,007558-80-7,exact,,,,,,60.0,experimental,,
C=C/C=C/C=C\CCC(=O)CC,AJRVUFGWENEBHO-MDAAKZFYSA-N,,,0.09846091288830366,estimated,,234.06900024414062,estimated,0.795501708984375,estimated,3.1274,estimated
CCCCCCCCCCCC(OC)OC,AJUWUYJULVYGRA-UHFFFAOYSA-N,014620-52-1,exact,0.01699516168444228,estimated,,268.5327453613281,estimated,23.4871826171875,estimated,5.1337004,estimated
CC1(C)[C@@H]2CC[C@](C)(C2)[C@@]1(C)O,AJVKAPQCJKEUSG-IEBDPFPHSA-N,,,0.03201367588306412,estimated,,210.08322143554688,estimated,30.996780395507812,estimated,3.3050003,estimated
CC12CCC(C1)C(C)(C)C2(C)O,AJVKAPQCJKEUSG-UHFFFAOYSA-N,028462-85-3,exact,0.03201367588306412,estimated,,210.08322143554688,estimated,30.996780395507812,estimated,3.3050003,estimated
CCCCCC=COC(=O)CC(C)C,AJVWNIUXROUMIC-UHFFFAOYSA-N,,,0.04056820610483709,estimated,,242.50094604492188,estimated,1.01220703125,estimated,4.5045,estimated
CN1C(=O)CC(C)(c2ccccc2)C1=O,AJXPJJZHWIXJCJ-UHFFFAOYSA-N,000077-41-8,exact,4.821947350170309e-06,estimated,,399.3117980957031,estimated,52.5,experimental,1.448,estimated
CC1OC1(C)C=CC1OC1(C)C,AJXYQJKBNYBUFD-UHFFFAOYSA-N,003765-28-4,exact,0.5304833782801951,estimated,,196.83963012695312,estimated,26.9163818359375,estimated,1.9302,estimated
CC(C)=C1CCC2(C)OC2C1=O,AKASWINDKIEEBO-UHFFFAOYSA-N,,,0.046311624531275304,estimated,,240.62106323242188,estimated,43.47450637817383,estimated,3.2227,estimated
Nc1ccccc1Cl,AKCRQHGQIJBRMN-UHFFFAOYSA-N,000095-51-2,exact,0.204,experimental,"DAUBERT,TE & DANNER,RP:1989",208.8,experimental,-14.0,experimental,1.9,experimental
CCCCCC(=O)SC,AKGAHYLJHAOPKQ-UHFFFAOYSA-N,002432-77-1,exact,0.32401396191412335,estimated,,202.14822387695312,estimated,-7.903778076171875,estimated,2.1880002,estimated
CC(=O)CCc1ccccc1,AKGGYBADQZYZPD-UHFFFAOYSA-N,002550-26-7,exact,0.0651269589654721,estimated,,233.5,experimental,-13.0,experimental,1.9639001,estimated
C=C(CCCCCCC)C(C)O,AKGMCHHJGKZUBK-UHFFFAOYSA-N,,,0.00924731973341868,estimated,,233.63803100585938,estimated,-3.285308837890625,estimated,4.125,estimated
CC(=O)OC1CCCCC1C,AKIIJALHGMKJEJ-UHFFFAOYSA-N,005726-19-2,exact,0.4867395324037038,estimated,,193.97390747070312,estimated,-18.45025634765625,estimated,3.0603004,estimated
CCCCCCCCCCOC(=O)Cc1ccccc1,AKKHCVAUQXJEOR-UHFFFAOYSA-N,,,2.810821168615232e-05,estimated,,351.9144592285156,estimated,90.01547241210938,estimated,6.5008,estimated
C=CCCCCCCCC=O,AKMSQWLDTSOVME-UHFFFAOYSA-N,039770-05-3,exact,0.17223081863454845,estimated,,214.65902709960938,estimated,-9.3912353515625,estimated,3.6265,estimated
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,AKNNEGZIBPJZJG-MSOLQXFVSA-N,000128-62-1,stereo-blind,5.27340205180213e-11,estimated,,545.1114501953125,estimated,176.0,experimental,1.9723997,estimated
COc1ccc2c(c1OC)C(=O)O[C@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,AKNNEGZIBPJZJG-QZTJIDSGSA-N,000128-62-1,stereo-blind,5.27340205180213e-11,estimated,,545.1114501953125,estimated,176.0,experimental,1.9723997,estimated
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,AKNNEGZIBPJZJG-UHFFFAOYSA-N,000128-62-1,exact,5.27340205180213e-11,estimated,,545.1114501953125,estimated,176.0,experimental,1.9723997,estimated
COc1cc(COC(=O)c2ccc(O)c(OC)c2)ccc1O,AKNSFIZASLRLGR-UHFFFAOYSA-N,,,8.737089668165223e-10,estimated,,437.0074157714844,estimated,183.1733856201172,estimated,2.8740997,estimated
CCC/C=C(\C)C(=O)O,AKOVMBAFZSPEQU-AATRIKPKSA-N,,,0.07843760870926815,estimated,,227.51431274414062,estimated,28.116851806640625,estimated,2.3835,estimated
COC(C)=[Cr],AKPAFWYXUVKYNE-UHFFFAOYSA-N,,,24.673660527182953,estimated,,113.52066040039062,estimated,-37.43359375,estimated,1.0392998,estimated
CCOC(=O)CCCSC(C)=O,AKUUBUQNHOTPHG-UHFFFAOYSA-N,,,0.011409186609040448,estimated,,261.8623352050781,estimated,36.329742431640625,estimated,1.2375001,estimated
CCC1(O)C2(C)CCCC1(C)CC2,AKVDDUFUTRWZKY-UHFFFAOYSA-N,084681-92-5,exact,0.004863475569122933,estimated,,236.08834838867188,estimated,45.38257598876953,estimated,3.8696005,estimated
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O,AKYHKWQPZHDOBW-DSXUQNDKSA-N,,,,,,,,,,,
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O,AKYHKWQPZHDOBW-UHFFFAOYSA-N,,,,,,,,,,,
CC(CCCC(C)(C)O)CC1OCC(C)O1,AKZXNDJMPSPJQM-UHFFFAOYSA-N,093804-64-9,exact,9.722605558602367e-05,estimated,,291.9981994628906,estimated,63.992919921875,estimated,2.8073,estimated
Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,ALFHIHDQSYXSGP-UHFFFAOYSA-N,036559-22-5,exact,3.891135668647775e-06,estimated,,371.4905090332031,estimated,126.9809341430664,estimated,6.335,estimated
Cc1cnc2ccccc2n1,ALHUXMDEZNLFTA-UHFFFAOYSA-N,007251-61-8,exact,0.0008703818631720779,estimated,,244.0,experimental,180.5,experimental,1.61,experimental
C[C@@H]1CCCCCCCCCCCCC(=O)C1,ALHUZKCOMYUFRB-OAHLLOKOSA-N,000541-91-3,stereo-blind,0.0004689748815135134,estimated,,329.0,experimental,51.132164001464844,estimated,5.9634004,estimated
CC1CCCCCCCCCCCCC(=O)C1,ALHUZKCOMYUFRB-UHFFFAOYSA-N,000541-91-3,exact,0.0004689748815135134,estimated,,329.0,experimental,51.132164001464844,estimated,5.9634004,estimated
CCCCCC(C#N)=C1CCC(C)CC1,ALJJLSJWJSMCCD-UHFFFAOYSA-N,,,0.0005395120032200265,estimated,,311.8229675292969,estimated,55.78076171875,estimated,5.4592,estimated
C=CC(C)(CCC=C(C)C)OC(=O)CCCCC,ALKCLFLTXBBMMP-UHFFFAOYSA-N,007779-23-9,exact,0.0021672259442840737,estimated,,295.9198303222656,estimated,30.433921813964844,estimated,6.3511004,estimated
COC(=O)CCCCCCCCC(=O)OC,ALOUNLDAKADEEB-UHFFFAOYSA-N,000106-79-6,exact,0.011101299983515622,estimated,,261.7090148925781,estimated,38.0,experimental,3.3514,estimated
CCCC(=O)OC1CC2(C)CC[C@@H]1C2(C)C,ALPQPFVDVBJLHC-IFQILLTASA-N,,,0.007691309536824117,estimated,,261.4790344238281,estimated,55.47381591796875,estimated,4.8391004,estimated
O=C=Nc1ccc(N=C=O)cc1,ALQLPWJFHRMHIU-UHFFFAOYSA-N,000104-49-4,exact,0.003257012266809378,estimated,,260.0,experimental,96.0,experimental,3.1929998,estimated
CCCCCCCC(=O)Oc1ccc(C)cc1,ALRYNTSLFYRKGF-UHFFFAOYSA-N,059558-23-5,exact,0.0003528608749762253,estimated,,314.4426574707031,estimated,68.43057250976562,estimated,5.0836997,estimated
CCCCCCCC/C=C\CCCCCCCCO,ALSTYHKOOCGGFT-KTKRTIGZSA-N,000143-28-2,stereo-blind,9.3e-05,estimated,ANTOINE EQUATION:,334.0,experimental,6.5,experimental,7.5014,estimated
CCCCCCCC/C=C/CCCCCCCCO,ALSTYHKOOCGGFT-MDZDMXLPSA-N,000143-28-2,stereo-blind,9.3e-05,estimated,ANTOINE EQUATION:,334.0,experimental,6.5,experimental,7.5014,estimated
CC1COC(C)(C)O1,ALTFLAPROMVXNX-UHFFFAOYSA-N,001193-11-9,exact,17.53056373054479,estimated,,121.63983154296875,estimated,-37.358184814453125,estimated,1.6861001,estimated
C[C@H]1COC(C)(C)O1,ALTFLAPROMVXNX-YFKPBYRVSA-N,,,17.53056373054479,estimated,,121.63983154296875,estimated,-37.358184814453125,estimated,1.6861001,estimated
CCCCC=COC(=O)c1ccccc1,ALTSDDHTSDGUCM-UHFFFAOYSA-N,,,0.002381104189766766,estimated,,289.8597717285156,estimated,41.183624267578125,estimated,4.0687,estimated
COc1ccc(OC)c(C(C)(C)C)c1,ALVJDUNBMKMTDC-UHFFFAOYSA-N,021112-37-8,exact,0.020029361723471015,estimated,,249.03842163085938,estimated,40.9658203125,estimated,4.0642996,estimated
CCCSSCCC,ALVPFGSHPUPROW-UHFFFAOYSA-N,000629-19-6,exact,0.512,experimental,"BOUBLIK,T ET AL.:1984",193.5,experimental,-85.6,experimental,3.8377001,estimated
CCCCCCC1(C)CCC(=O)O1,ALWUKGXLBSQSMA-UHFFFAOYSA-N,007011-83-8,exact,0.002992189116284704,estimated,,289.0690002441406,estimated,32.33636474609375,estimated,3.0207,estimated
CC1=CC(C)C(C(=O)C(C)(C)C)CC1,ALXMEIMLYKTBHU-UHFFFAOYSA-N,069929-17-5,exact,0.04657865476919558,estimated,,245.95327758789062,estimated,30.91510009765625,estimated,4.1467,estimated
Nc1ccc(C(=O)O)cc1,ALYNCZNDIQEVRV-UHFFFAOYSA-N,000150-13-0,exact,4.5e-06,experimental,"BARLEY,MH & McFIGGINS,G:2010",307.7038879394531,estimated,188.5,experimental,0.83,experimental
CCOC(OCC)C(C)c1ccccc1,AMAXDFNIPPJNCG-UHFFFAOYSA-N,015295-60-0,exact,0.013750006806198154,estimated,,262.6900939941406,estimated,21.8564453125,estimated,3.3302999,estimated
S=C([S-])NCCNC(=S)[S-].[Zn+2],AMHNZOICSMBGDH-UHFFFAOYSA-L,012122-67-7,exact,8.085189419477159e-10,estimated,,507.1236267089844,estimated,157.0,experimental,1.3,experimental
O=COCCCc1ccccc1,AMHRXSOVSAQOKL-UHFFFAOYSA-N,000104-64-3,exact,0.027230581614187815,estimated,,250.0,experimental,19.278717041015625,estimated,2.5158,estimated
[O-][n+]1c2c(c(-c3ccncc3)c3c1CCCC3)CCCC2,AMHSKSYDKNPLIE-UHFFFAOYSA-N,,,4.7373812405439976e-09,estimated,,434.9903869628906,estimated,182.23117065429688,estimated,4.8286004,estimated
CC(C)C=O,AMIMRNSIRUDHCM-UHFFFAOYSA-N,000078-84-2,exact,173.0,experimental,"BOUBLIK,T ET AL.:1984",64.5,experimental,-65.9,experimental,0.74279994,estimated
CCCCCCCCCC=CCOC(C)=O,AMIUTTABDVIFDZ-UHFFFAOYSA-N,038363-23-4,exact,0.004096788935560121,estimated,,285.9718322753906,estimated,22.05176544189453,estimated,5.5601997,estimated
CCCCCCCCC/C=C/COC(C)=O,AMIUTTABDVIFDZ-VAWYXSNFSA-N,,,0.004096788935560121,estimated,,285.9718322753906,estimated,22.05176544189453,estimated,5.5601997,estimated
CC1(C)CCC(COC=O)C23C4CC(CC412)C3(C)C,AMKJSSRFMFASCY-UHFFFAOYSA-N,059056-70-1,exact,0.0005700468936222808,estimated,,292.0044250488281,estimated,98.8921127319336,estimated,5.0515,estimated
CCCCCO,AMQJEAYHLZJPGS-UHFFFAOYSA-N,000071-41-0,exact,2.2,experimental,"RIDDICK,JA ET AL.:1986",137.9,experimental,-78.9,experimental,1.51,experimental
CCCCCCC(OCCCC)OCCCC,AMSWIMWRNMWSRJ-UHFFFAOYSA-N,,,0.007780930571310082,estimated,,284.5901184082031,estimated,24.460060119628906,estimated,5.6247997,estimated
CCCC/C=C\CCCCCCCCCC=O,AMTITFMUKRZZEE-WAYWQWQTSA-N,053939-28-9,stereo-blind,0.018044077245927315,estimated,,250.0,experimental,43.53247833251953,estimated,6.4944997,estimated
Cc1ccccc1-c1nc2ccccc2s1,AMWVFOHECZHTQT-UHFFFAOYSA-N,,,1.93034073696441e-06,estimated,,378.3895568847656,estimated,139.63731384277344,estimated,4.4803,estimated
CC(=O)SC(C)(C)[C@@H]1CC[C@@H](C)CC1=O,AMXPURQVAMENCC-PSASIEDQSA-N,,,0.00016852401807605338,estimated,,318.3840637207031,estimated,91.09628295898438,estimated,2.2233,estimated
CC(=O)SC(C)(C)C1CCC(C)CC1=O,AMXPURQVAMENCC-UHFFFAOYSA-N,094293-57-9,exact,0.00016852401807605338,estimated,,318.3840637207031,estimated,91.09628295898438,estimated,2.2233,estimated
CC/C=C/CC/C=C/CO,AMXYRHBJZOVHOL-DYWGDJMRSA-N,,,0.010507184912138671,estimated,,231.61294555664062,estimated,-4.866546630859375,estimated,2.8665,estimated
CC/C=C\CC/C=C/CO,AMXYRHBJZOVHOL-ODYTWBPASA-N,,,0.010507184912138671,estimated,,231.61294555664062,estimated,-4.866546630859375,estimated,2.8665,estimated
CCC=CCCC=CCO,AMXYRHBJZOVHOL-UHFFFAOYSA-N,005820-89-3,exact,0.010507184912138671,estimated,,231.61294555664062,estimated,-4.866546630859375,estimated,2.8665,estimated
Cc1ccc(OC(=O)c2ccccc2O)cc1,AMYKXJAXRJCLCV-UHFFFAOYSA-N,000607-88-5,exact,3.118722711403989e-06,estimated,,354.8608703613281,estimated,118.6035385131836,estimated,4.3675995,estimated
CC(=O)Oc1ccccc1C,AMZORBZSQRUXNC-UHFFFAOYSA-N,000533-18-6,exact,0.24142850953351902,estimated,,208.0,experimental,5.752777099609375,estimated,1.93,experimental
CC1CC(C)(C)CC(=O)O1,ANAWSOIMWQHBPG-UHFFFAOYSA-N,010603-06-2,exact,0.059042664750872234,estimated,,235.37380981445312,estimated,3.471466064453125,estimated,1.4739,estimated
CCCCCC1=C(C)CCCC1=O,ANEARBRQUGQDNS-UHFFFAOYSA-N,,,0.009772270154820788,estimated,,269.2000427246094,estimated,50.50201416015625,estimated,4.2585,estimated
CCOC(=O)/C=C(\CC(=O)O)C(=O)O,ANIDMCPGEUWERH-SNAWJCMRSA-N,,,5.757850890855406e-06,estimated,,363.4223937988281,estimated,129.0823516845703,estimated,0.6332001,estimated
CCOC(=O)C=C(CC(=O)[O-])C(=O)[O-],ANIDMCPGEUWERH-UHFFFAOYSA-L,,,5.757850890855406e-06,estimated,,363.4223937988281,estimated,129.0823516845703,estimated,0.6332001,estimated
C=CC(=O)OCCCCCCCC,ANISOHQJBAQUQP-UHFFFAOYSA-N,002499-59-4,exact,0.102,experimental,"PERRY,RH & GREEN,D:1984",228.28225708007812,estimated,0.38604736328125,estimated,4.1655,estimated
CC/C=C\CCOC(=O)C#CCCCCC,ANJQMBWSXVCLTG-VURMDHGXSA-N,,,0.0007003198632856795,estimated,,296.9781799316406,estimated,79.07244110107422,estimated,4.8448,estimated
CCCC(=O)OC(C)Cc1ccccc1,ANJRGSHRMWLHFZ-UHFFFAOYSA-N,068922-11-2,exact,0.006804762647383977,estimated,,275.5517883300781,estimated,24.453208923339844,estimated,3.9717999,estimated
CC(C)COc1ccc(C(=O)CCc2ccccn2)c(O)c1,ANKJXSOMEJINDX-UHFFFAOYSA-N,,,1.647346563735815e-08,estimated,,419.8699035644531,estimated,170.2481231689453,estimated,4.4615,estimated
O=C1OCCCCCCO1,ANLVEXKNRYNLDH-UHFFFAOYSA-N,,,0.0001662377654614961,estimated,,345.7723693847656,estimated,17.239105224609375,estimated,1.6256001,estimated
CCc1ccc(OC(C)=O)cc1,ANMYMLIUCWWISO-UHFFFAOYSA-N,003245-23-6,exact,0.06244762245338,estimated,,234.30319213867188,estimated,16.858856201171875,estimated,2.56,experimental
CC(=O)OCC1CCC(C)(C)C23CC4CC2C13C4(C)C,ANPXCNWSCGYEMA-UHFFFAOYSA-N,059056-62-1,exact,0.0002669817802281254,estimated,,304.0799865722656,estimated,103.78530883789062,estimated,6.6251,estimated
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,ANSXAPJVJOKRDJ-UHFFFAOYSA-N,000089-32-7,exact,4.751675659065132e-06,estimated,,356.0538635253906,estimated,152.5,experimental,2.1446,estimated
O=CCCOCc1ccccc1,ANSYAMHYCYOWAW-UHFFFAOYSA-N,,,0.016761314438291704,estimated,,257.6340637207031,estimated,28.360321044921875,estimated,1.2674999,estimated
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,ANUSOIHIIPAHJV-UHFFFAOYSA-N,000097-24-5,exact,2.810749708440602e-09,estimated,,422.9458312988281,estimated,174.0,experimental,4.6191,estimated
CCC(C)CCCCC=O,ANZKSSJWPUCGOP-UHFFFAOYSA-N,,,0.7864561814351583,estimated,,184.21212768554688,estimated,-30.53521728515625,estimated,3.1983001,estimated
CC(=O)C(C)Sc1ccoc1C,AOEYNSLUBHRZPA-UHFFFAOYSA-N,,,0.012623437001825479,estimated,,256.0207214355469,estimated,45.72930908203125,estimated,1.8609,estimated
CCCCCCOC(C)=O,AOGQPLXWSUTHQB-UHFFFAOYSA-N,000142-92-7,exact,1.32,experimental,"YAWS,CL:1994B",171.5,experimental,-80.9,experimental,2.8286,estimated
CC(N)CN,AOHJOMMDDJHIJH-UHFFFAOYSA-N,000078-90-0,exact,10.6,experimental,"DAUBERT,TE & DANNER,RP:1989",119.5,experimental,25.0,experimental,-1.2008001,estimated
C=C(C)C(=O)OCc1ccccc1,AOJOEFVRHOZDFN-UHFFFAOYSA-N,002495-37-6,exact,0.033612366405669766,estimated,,246.04824829101562,estimated,11.802825927734375,estimated,2.53,experimental
CCCCCOCCCCC,AOPDRZXCEAKHHW-UHFFFAOYSA-N,000693-65-2,exact,0.857,experimental,"YAWS,CL:1994B",190.0,experimental,-69.0,experimental,3.9958,estimated
Cc1c(O)ccc(C=O)c1O,AOPMHYFEQDBXPZ-UHFFFAOYSA-N,006248-20-0,exact,3.457362624106608e-05,estimated,,304.3479309082031,estimated,100.82015228271484,estimated,2.0741,estimated
CC(=O)C(C)CC1CCC(C(C)C)CC1,AOQWZIUVPJRSBX-UHFFFAOYSA-N,036779-84-7,exact,0.0279212806616888,estimated,,258.9442443847656,estimated,17.492828369140625,estimated,4.7607,estimated
CCC(CC)CC,AORMDLNPRGXHHL-UHFFFAOYSA-N,000617-78-7,exact,57.9,experimental,"DAUBERT,TE & DANNER,RP:1989",93.5,experimental,-118.6,experimental,3.7055998,estimated
O=P([O-])([O-])OCC(O)CO.O=P([O-])([O-])OCC(O)CO.O=P([O-])([O-])OCC(O)CO.[Fe+3].[Fe+3],AORRAZSRUFKDBZ-UHFFFAOYSA-H,,,,,,,,,,,
C/C=C/c1ccc(OCC)c(OC)c1,AOSKXPFBGRLCEG-GQCTYLIASA-N,,,0.0060047560495094954,estimated,,271.1997985839844,estimated,43.685821533203125,estimated,3.4436,estimated
CC=Cc1ccc(OCC)c(OC)c1,AOSKXPFBGRLCEG-UHFFFAOYSA-N,007784-67-0,exact,0.0060047560495094954,estimated,,271.1997985839844,estimated,43.685821533203125,estimated,3.4436,estimated
C=C(C)C1CCC(C=O)CC1,AOVAKEPXEOVCEW-UHFFFAOYSA-N,,,0.19330992768305874,estimated,,212.38949584960938,estimated,-15.463836669921875,estimated,3.4233,estimated
CC(=O)OC/C(=C\CC(C)C)C(C)C,AOWLXZIJUIFJPM-KPKJPENVSA-N,,,0.09375233458904035,estimated,,226.49813842773438,estimated,-18.139816284179688,estimated,4.4872,estimated
CC(=O)OCC(=CCC(C)C)C(C)C,AOWLXZIJUIFJPM-UHFFFAOYSA-N,040853-56-3,exact,0.09375233458904035,estimated,,226.49813842773438,estimated,-18.139816284179688,estimated,4.4872,estimated
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,AOXRBFRFYPMWLR-XGXHKTLJSA-N,000965-90-2,stereo-blind,6.863676646755023e-07,estimated,,363.4703674316406,estimated,77.0,experimental,5.5214005,estimated
CC(O)CO.CCC(=O)O.CCC(=O)O,AOZXGDAPMMJOEO-UHFFFAOYSA-N,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)CCCCCC,APBQXTVQNYJPRE-UHFFFAOYSA-N,071617-11-3,exact,0.0008030752398703564,estimated,,310.4023742675781,estimated,41.00050354003906,estimated,6.8422,estimated
C=CCOC(=S)C(C)C,APEYLJXCIGQTIO-UHFFFAOYSA-N,,,0.9487499202953438,estimated,,180.35769653320312,estimated,-14.330535888671875,estimated,2.6780996,estimated
C=CC(O)C/C=C/CC,APFBWMGEGSELQP-AATRIKPKSA-N,,,0.16346632995657745,estimated,,186.67413330078125,estimated,-29.461441040039062,estimated,2.3804998,estimated
C=CC(O)CC=CCC,APFBWMGEGSELQP-UHFFFAOYSA-N,,,0.16346632995657745,estimated,,186.67413330078125,estimated,-29.461441040039062,estimated,2.3804998,estimated
C=CC(O)C/C=C\CC,APFBWMGEGSELQP-WAYWQWQTSA-N,,,0.16346632995657745,estimated,,186.67413330078125,estimated,-29.461441040039062,estimated,2.3804998,estimated
CC(C)(C)c1cccc(CCC=O)c1,APFNXQQLJSEQBM-UHFFFAOYSA-N,,,0.004993073058237358,estimated,,273.6554260253906,estimated,46.297760009765625,estimated,3.9424999,estimated
Cc1cc(=O)[nH]c2ccccc12,APLVPBUBDFWWAD-UHFFFAOYSA-N,000607-66-9,exact,1.8797021553046433e-05,estimated,,343.9562683105469,estimated,124.36811828613281,estimated,1.8668998,estimated
CCCCCCOCC(O)OC(C)COCC(C)O,APLWTXVHOZTMJS-UHFFFAOYSA-N,,,2.0692189507956008e-07,estimated,,359.3788146972656,estimated,106.94467163085938,estimated,0.70329976,estimated
CC/C=C/CCOC(=O)CCCCCCCCC,APSRJAGZYONPLL-SOFGYWHQSA-N,,,0.0005918896084028168,estimated,,315.2142639160156,estimated,43.225440979003906,estimated,6.5424,estimated
CC/C=C\CCOC(=O)CCCCCCCCC,APSRJAGZYONPLL-VURMDHGXSA-N,,,0.0005918896084028168,estimated,,315.2142639160156,estimated,43.225440979003906,estimated,6.5424,estimated
CCSC(C)=O,APTGPWJUOYMUCE-UHFFFAOYSA-N,059094-77-8,exact,18.34695122323631,estimated,,116.4,experimental,-43.35008239746094,estimated,0.71469986,estimated
CCCCCCCCC(C(C)=O)C(=O)OCC,APTZVOCKCUIHMY-UHFFFAOYSA-N,024317-95-1,exact,0.0009012074405154156,estimated,,301.6661071777344,estimated,57.060455322265625,estimated,3.652,estimated
CCOc1cccc2ccccc12,APWZAIZNWQFZBK-UHFFFAOYSA-N,005328-01-8,exact,0.005461334359088879,estimated,,280.5,experimental,5.5,experimental,3.7410004,estimated
CC/C=C\CCOC(=O)C1CC1,AQALQDMWXUIMHX-ARJAWSKDSA-N,,,0.13185676683116807,estimated,,219.882568359375,estimated,-0.3912353515625,estimated,3.4099002,estimated
