smiles,cramer,ames_alert,ames_sa,gradient
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,III,0,,none
CCC1(CC)C(=O)C=CNC1=O,II,1,SA10_Ames,none
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,III,0,,III
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,III,0,,none
Cn1c([N+](=O)[O-])cnc1COC(N)=O,III,1,SA16_Ames;SA27_Ames,II
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,III,1,SA28_Ames,III
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,III,0,,III
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,III,0,,III
O=C(CCCCCCC(=O)Nc1ccccc1)NO,II,1,SA64_Ames,none
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,III,0,,III
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,III,1,SA28_Ames,III
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,III,1,SA28_Ames,III
NC(N)=NS(=O)(=O)c1ccc(N)cc1,III,1,SA28_Ames,III
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,III,1,SA28_Ames,III
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,III,1,SA28_Ames,III
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,III,1,SA28_Ames,III
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,III,1,SA28_Ames,III
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,III,1,SA29_Ames;aN=Na,III
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,III,1,SA28_Ames,III
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,II,0,,II
Cn1nnc2c(C(N)=O)ncn2c1=O,III,0,,II
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,III,1,SA27_Ames,II
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,III,0,,none
NCC1CCC(C(=O)O)CC1,III,0,,III
CCN(CC)c1cc(C)nc2ncnn12,III,1,SA28bis_Ames,II
CN1C(=O)OC(C)(C)C1=O,III,0,,II
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,III,1,SA19_Ames;SA30_Ames,none
Cc1cccc(C)c1NC1=NCCCS1,III,0,,III
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,III,0,,none
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,III,0,,II
COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,III,0,,III
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,III,0,,III
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,III,1,SA10_Ames,none
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,III,1,SA10_Ames,none
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.Cl,III,0,,III
O=C1C(O)=C(O)O[C@@H]1[C@@H](O)CO,II,1,SA10_Ames,none
CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,III,1,SA28_Ames,III
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,III,0,,none
Cl.Cl.NCCc1cnc[nH]1,III,0,,III
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,III,0,,III
CN(C)CN(C)C,I,0,,II
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,III,1,SA10_Ames,none
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,III,0,,none
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-],III,0,,III
CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl,III,0,,III
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,III,1,SA28_Ames,III
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,III,0,,II
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.Cl,III,0,,III
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,III,0,,III
Cl.Cl.NCCSSCCN,III,0,,III
CC[N+](CC)(CC)CC.[Cl-],III,0,,III
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,III,1,SA27_Ames;SA8_Ames,III
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,III,1,SA10_Ames,none
Cl.c1ccc(CC2=NCCN2)cc1,III,0,,III
CC(=O)OCC[N+](C)(C)C.[Cl-],III,0,,III
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,III,1,SA28_Ames,III
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,III,0,,III
O=C1NCCN1c1ncc([N+](=O)[O-])s1,III,1,SA27_Ames,II
CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1,III,0,,III
Nc1nc2cc(Cl)ccc2o1,III,1,SA28_Ames,III
COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,III,1,SA2_Ames,none
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,III,1,SA10_Ames,none
COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O.Cl,III,0,,III
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,II,0,,none
O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,III,0,,II
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,III,0,,III
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,III,0,,III
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,III,0,,I
NCCC[C@H](N)C(=O)O,I,0,,III
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],III,0,,II
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,II,0,,none
CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,III,0,,III
C[N+](C)(C)C.[Cl-],III,0,,III
NC(CO)(CO)CO,III,0,,III
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,III,1,SA28_Ames,III
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,III,0,,none
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,III,1,SA10_Ames,none
CN(C)c1cccc2ccccc12,III,1,SA28bis_Ames,II
CCCCc1cc2ccccc2c(OCCN(C)C)n1,III,0,,II
COc1cc(C=O)cc(OC)c1OC,I,1,SA11_Ames,none
CN(C)Cc1c[nH]c2ccccc12,III,0,,II
Cc1cc(C)c(N)c(C)c1,III,0,,III
Cc1ccccc1CN,III,0,,III
COc1ccccc1[N+](=O)[O-],III,1,SA27_Ames,II
O=C(O)c1cccc(O)c1,I,0,,none
CC(C)c1ccc(N)cc1,III,1,SA28_Ames,III
CNC1CCCCC1,III,0,,III
CCc1cc(CC)cc(CC)c1,I,0,,none
CNCc1ccccc1,III,0,,III
O=CNc1ccccc1,III,1,SA28ter_Ames,none
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,III,0,,III
CC(=O)Oc1cccc(OC(C)=O)c1,I,0,,none
CN(C)CCCN,I,0,,III
CNCCN,III,0,,III
CNCCNC,III,0,,III
CN(C)CCCN(C)C,I,0,,II
OCCCCCO,III,0,,none
CCCCCC=CCC=CCCCCCCCC(=O)OC,I,0,,none
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],III,0,,III
CC[N+](C)(C)c1cccc(O)c1.[Cl-],III,0,,III
COc1ccc(CCN)cc1OC,III,0,,III
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],III,0,,III
CC(=O)c1cccc(O)c1,I,0,,none
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,III,0,,III
COc1ccc(C(=O)c2ccccc2O)c(O)c1,III,0,,none
CN(C)CCN(Cc1cccs1)c1ccccn1.Cl,III,0,,III
Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1,III,1,SA28_Ames;SA29_Ames;aN=Na,III
CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,III,0,,III
CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],III,1,SA28_Ames,III
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,III,0,,III
Cl.Nc1ccccc1,III,1,SA28_Ames,III
CCCCCCCCCCN,I,0,,III
CCCCCCNCCCCCC,III,0,,III
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,III,0,,none
CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,III,0,,III
CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl,III,0,,III
Cl.NCCc1ccccc1,III,0,,III
Cl.NCCS,III,0,,III
c1ccc2c(c1)OCO2,III,0,,none
c1ccc2cccc-2cc1,III,0,,none
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,III,0,,none
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],III,0,,III
CCN(CC)C(=O)c1ccc(O)c(OC)c1,III,0,,II
CC(C)NNC(=O)c1ccncc1.O=P(O)(O)O,III,1,SA13_Ames,III
C#CCN(C)Cc1ccccc1.Cl,III,0,,III
Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,III,0,,III
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,III,0,,I
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,III,1,SA10_Ames,III
CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,III,1,SA13_Ames,III
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,III,1,SA10_Ames,III
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,III,0,,none
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,III,1,SA10_Ames,none
CNCCC=C1c2ccccc2C=Cc2ccccc21,III,0,,III
CC1=CC(C)(C)CC(=O)C1,I,0,,none
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,III,0,,none
Cc1ccc2c(C)ccc(C(C)C)c2c1,III,0,,none
O=Cc1cccnc1,II,1,SA11_Ames,none
C=CC(=C)CCC=C(C)CCC=C(C)C,I,0,,none
CCCCCCCCCC(=O)CCCCCCCCC,I,0,,none
OCCCO,III,0,,none
O=C(O)CCCCCCC(=O)O,I,0,,none
CNC.Cl,III,0,,III
C=C(C)C(=C)C,I,0,,none
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,III,0,,none
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,II,0,,none
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21.[Cl-].[Cl-],III,1,SA28_Ames,III
CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O,I,0,,none
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],III,0,,III
CC(C)CCN.Cl,III,0,,III
C1=CC=CCC=C1,I,0,,none
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,III,0,,III
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,III,1,SA28_Ames,III
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1.[Br-],III,0,,III
CC1=CC(=O)C=CC1=O,II,1,SA12_Ames,none
CCCC(C)(C)CC,I,0,,none
CC(C)=C(C)C,I,0,,none
C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,III,1,SA10_Ames,none
CCc1ccccc1N,III,1,SA28_Ames,III
CCc1cccc(CC)c1N,III,0,,III
N=C(N)N1CCc2ccccc2C1.N=C(N)N1CCc2ccccc2C1.O=S(=O)(O)O,III,0,,III
CC(=O)c1cccc(C)c1,I,0,,none
COc1cccc(C(C)=O)c1,I,0,,none
CCc1cccc(N)c1,III,1,SA28_Ames,III
CCc1ccc(N)cc1,III,1,SA28_Ames,III
CCCCC(=O)CCC,I,0,,none
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,III,1,SA10_Ames,none
Cn1ccc2ccccc21,III,0,,none
COc1c(Br)cc(Br)cc1Br,III,0,,III
O=C(O)c1ccccc1CO,I,0,,none
CCC(N)CC,I,0,,III
CCN(C)CC,I,0,,II
CC(=O)N[C@@H](CS)C(=O)O,I,0,,none
CCC(CC)CN,I,0,,III
O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,III,1,SA27_Ames,III
ClC=Cc1ccccc1,III,1,SA4_Ames,III
CCCNc1ccccc1,III,0,,III
CNc1ccc(C)cc1,III,1,SA28bis_Ames,III
CCC(=O)CC(C)C,I,0,,none
CCOS(=O)OCC,III,0,,none
CCCCCCC(=O)CCC,I,0,,none
CCNC,III,0,,III
CCCCC(C)(C)O,I,0,,none
CNCC(C)C,III,0,,III
CCCNC,III,0,,III
CCCCOC,I,0,,none
CC(=O)OCOC(C)=O,III,0,,none
C=CCCCCCCCCCCCCCC,I,0,,none
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1.Cl,III,0,,III
CC(C)c1ccccc1N,III,1,SA28_Ames,III
C#CCCCC,III,0,,none
O=C(O)CCCCCCCCCCC(=O)O,I,0,,none
C=C(C)CCC,I,0,,none
CCC=CC(C)=O,II,1,SA10_Ames,none
CC(=O)CC1=CCCCC1,I,0,,none
CCCCCC=Cc1ccccc1,II,0,,none
Cl.NC(N)=NC(N)=NCCc1ccccc1,III,0,,III
O=C1CCCCCCCCCC1,I,0,,none
Cc1ccoc1,III,0,,none
O=c1[nH]c2ccccc2s1,III,0,,none
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,III,0,,III
C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,III,1,SA10_Ames,none
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,II,0,,none
CN(C)C(=N)N=C(N)N.Cl,III,0,,III
CC(C)CN(CC(C)C)CC(C)C,I,0,,II
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,III,0,,none
C=CCCCCCCCCC(=O)[O-],III,0,,none
CCCCCCCCCC(=O)CC,I,0,,none
CCCCCCCCCCCCCCCC(C)C,I,0,,none
CCCCCCCCCCCCC(C)C,I,0,,none
CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,III,0,,II
CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,III,0,,II
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,III,0,,III
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,III,0,,none
C1=CCOC1,II,0,,none
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,II,0,,III
CCCc1ccccc1N,III,1,SA28_Ames,III
O=C(O)CCCCCCCCCC(=O)O,I,0,,none
CCC1(O)CCCCC1,I,0,,none
CCCCCCCCCN,I,0,,III
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,III,0,,III
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,III,0,,III
O=C(O)CCCCBr,III,1,SA8_Ames,III
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,III,1,SA10_Ames,III
C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,III,1,SA10_Ames,none
Cl.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,III,0,,III
CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1.Cl,III,0,,III
CCNCC.O=S(=O)(O)c1cc(O)ccc1O,III,0,,III
CC=Cc1cc(OC)c(OC)cc1OC,I,0,,none
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,III,0,,II
NC1CCC(N)CC1,III,0,,III
CCCCN(C)CCCC,I,0,,II
C=Cc1ccc(CC)cc1,I,0,,none
CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl,III,0,,III
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,III,1,SA8_Ames,III
CCOC(=O)NNc1nncc2ccccc12.Cl,III,1,SA13_Ames,III
O=C([O-])[O-],III,0,,none
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,III,0,,II
Cl.Clc1cccc(Cl)c1NC1=NCCN1,III,0,,III
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,III,1,SA28_Ames,III
CCCCN(CC)CC,I,0,,II
C=CC(C)=CC,I,0,,none
COC(=O)CCCCCCCCCCCCC(C)C,I,0,,none
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,III,1,SA10_Ames,III
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,III,1,SA28_Ames,III
CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,III,0,,II
C(=CC1OCCO1)c1ccccc1,II,0,,none
COCC(C)=O,I,0,,none
CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,III,0,,II
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,III,0,,III
CC1=CCCC(C)=CCC(C)(C)C=CC1,I,0,,none
C=CCCCCCCCCCCCCCCC,I,0,,none
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl,III,1,SA28_Ames,III
O=S(=O)(O)CCN1CCN(CCO)CC1,III,0,,II
CCCCCC=CCCC(=O)OCC,I,0,,none
CCCC(=O)C(C)C,I,0,,none
Cl.Cl.Cl.Cl.Nc1ccc(-c2ccc(N)c(N)c2)cc1N,III,1,SA28_Ames,III
CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],III,0,,none
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,III,1,SA28_Ames,III
NCCCCCCCCN,I,0,,III
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,III,1,SA19_Ames,II
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,III,0,,none
CC(=O)N[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H](OS(=O)(=O)O)O[C@H]1O,III,0,,none
CN(C)CCS.Cl,III,0,,III
C=CCCCCCCCCCCCCC,I,0,,none
NCCCNCCN,III,0,,III
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,III,1,SA12_Ames;SA66_Ames,none
[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],III,0,,none
CCCCc1ccc2nc(NC(=O)OC)[nH]c2c1,III,0,,none
C#CCN(C)[C@H](C)Cc1ccccc1.Cl,III,0,,III
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,III,1,SA8_Ames,III
O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+],III,0,,none
C1CSCCO1,II,0,,none
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,III,1,SA10_Ames,none
Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,III,0,,III
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,III,0,,none
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,III,1,SA16_Ames,II
C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl,III,0,,III
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,III,0,,III
C=CCCCCCCCCCCCCCCCCC,I,0,,none
CCOC(=O)n1ccn(C)c1=S,III,0,,II
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,III,0,,III
O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O.[Na+].[Na+],III,0,,III
ClC(Br)Br,III,1,SA8_Ames,III
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,III,1,SA10_Ames,III
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],III,0,,none
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,III,0,,none
COC(=O)c1cc(C)cc(C)c1,I,0,,none
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,III,1,SA10_Ames;SA8_Ames,III
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl,III,0,,III
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,III,0,,III
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,III,0,,III
CC=CCCCCCCCCCCC,I,0,,none
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,III,0,,III
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,III,0,,II
CC=CCCCCCCCC,I,0,,none
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,III,1,SA13_Ames,III
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2.Cl,III,0,,III
C=C(C)C=CC=C(C)CC,I,0,,none
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,III,0,,I
COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,III,0,,III
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,III,0,,III
Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,III,0,,III
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,III,0,,none
CNCC#N,III,0,,III
CCCCCCNC,III,0,,III
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,III,0,,none
CCCC(N)CCC,I,0,,III
Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,III,0,,III
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,III,0,,III
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],III,0,,III
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,I,0,,none
CC(C)(C)NCCCN,III,0,,III
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,III,0,,III
Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,III,1,SA28_Ames,III
